plate,well,site,bf_site,compound,C1,C2,C3,C4,C5,moa
P015099,L08,s5,s3,dmso,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s5_w17F10699A-F012-4116-9651-CFFCA04B35C4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s5_w2CB55B4B9-A2A0-4DCB-BA97-4B64FF3CEA70.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s5_w366E98BA3-0952-4306-B357-34159FF3C2EB.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s5_w4B9992EA5-B36C-4658-9518-3998543AC011.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s5_w53856D413-EA8E-4E55-8642-704CFF40CDB9.tif,dmso
P015099,L08,s6,s4,dmso,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s6_w180C2A84A-EA3B-4D9B-A142-9CC6483EA3BC.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s6_w2CC6961B4-1EA2-47C6-B44D-167F2B72DEB4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s6_w31ACE571D-933E-409F-9156-84D7166C5433.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s6_w4ED27D294-434D-4214-8BEC-1670E3EA5AEE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s6_w590FDF5B3-CA7F-41E2-8902-A2D1D7C65073.tif,dmso
P015099,L08,s8,s5,dmso,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s8_w1B0969762-87B5-449A-A3F0-2DFBE61C55C6.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s8_w2FF54EDB3-2B8C-4E09-B79B-F96829E5AA3B.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s8_w32BBF972D-42CF-4ECC-88AF-4ACFA6FFCEDE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s8_w471D4A415-BF43-427E-ABF8-6E137B1B3611.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L08_s8_w5A7B7C0D1-BE9F-4326-811E-FD775DFCA36F.tif,dmso
P015099,L09,s2,s1,CBK290683,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s2_w17444618E-6EDA-42B4-B41D-E4DBFDA93783.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s2_w2AE6AECA5-4BAD-4832-9F49-E98F61686EB7.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s2_w34F2A265E-F3D7-4C10-930E-2E19DC33BCF6.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s2_w4835013EE-D6CE-46B4-846F-493D24FCB13C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s2_w598B70655-AB1D-4101-8714-F3BF1D505FE0.tif,topoisomerase inhibitor
P015099,L09,s4,s2,CBK290683,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s4_w1DFB710CC-64C0-4812-BCC1-C7F4E5B05FC1.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s4_w2EE0DE194-1E90-46DC-A372-0A54FE63C95B.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s4_w3AAACE28C-3448-447D-9D3D-BE0EE9A5D8AF.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s4_w42D92B4B3-FAF8-487D-8BEE-6BB6D0A58F1F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s4_w5192BD0F1-9244-4C0F-AFEE-CB0EE0482FB0.tif,topoisomerase inhibitor
P015099,L09,s5,s3,CBK290683,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s5_w1CC9BCFB2-1456-4655-987A-783788E3ECED.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s5_w212448721-8BAF-4BE0-9BA4-48EAC6572C1F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s5_w36AA7CEA8-24A5-4DFA-BA9B-5B692AE17C12.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s5_w456A7ACFA-A8D9-4DDB-87D5-1F2957A1F0D6.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s5_w50839C49E-FF23-472B-8B5A-4C544D1C70E8.tif,topoisomerase inhibitor
P015099,L09,s6,s4,CBK290683,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s6_w19D9FC67E-171B-4CBD-978D-FDA95A72CB10.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s6_w238502AA5-4A99-4DB2-BA7B-4C1B6EDA45D8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s6_w3F268ACCE-4EFA-4949-8B63-DF7E3589FB3A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s6_w4838D8B19-E9A8-4FCA-BE4E-9063BDE0B90A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s6_w57A91C871-E7DB-4E10-9EAC-AC1361153FDF.tif,topoisomerase inhibitor
P015099,L09,s8,s5,CBK290683,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s8_w19C85A935-5585-4FC7-8AF9-FD75995911E3.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s8_w21F48D649-6F81-4F83-A25E-BB8DD5830062.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s8_w3212CF269-5898-41E2-9179-9702DC0D464B.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s8_w4700CD555-3534-4F26-BD31-DE6E3DC050D5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L09_s8_w549217A09-F383-40DE-B2FD-7F105D25F468.tif,topoisomerase inhibitor
P015099,L10,s2,s1,CBK308880,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s2_w17F49788A-F6F3-4B19-A630-4FF98E139561.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s2_w2B4F20975-2ADF-4C5E-8657-52B390578241.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s2_w3219D543E-CB79-40FC-8516-1F1A005CAC6C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s2_w4F8AEF644-F989-4D93-909D-AD39243F5E4B.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s2_w5F6A03157-1FBE-44BD-AAD1-B6DE40F097A7.tif,retinoid receptor agonist
P015099,L10,s4,s2,CBK308880,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s4_w11C03437A-A14A-4B73-8E88-F15072A6BBBF.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s4_w2259440EC-2479-422A-B5C2-D6BA52210873.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s4_w35CC480EF-48F5-410F-878D-832407FBC9FB.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s4_w421B53054-1CB4-41AC-9E35-DE84C76BC0A7.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s4_w556F4D811-2399-4CAD-A9D9-1CCD89EE31F3.tif,retinoid receptor agonist
P015099,L10,s5,s3,CBK308880,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s5_w1D2C0A115-F735-4F54-AA81-9BCC9308E7A8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s5_w2EF6D7CAB-7262-4208-99A7-84B450F46984.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s5_w32265E121-AA55-45CB-A0A9-10F735465F2E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s5_w4B3086288-31CF-4921-AC5F-CE62FBEB83FA.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s5_w52A26241D-A34D-4CAF-A652-CD78EB3622DB.tif,retinoid receptor agonist
P015099,L10,s6,s4,CBK308880,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s6_w1E24F8AE8-71E4-4029-A441-25364FF5C803.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s6_w299195B1D-83A5-4DE0-8B7B-25B004CBB581.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s6_w3C247C2F9-34A3-4A56-9343-D6F529357889.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s6_w41EC11384-2E6C-47DF-AC57-05E8D5BD4863.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s6_w5E272519B-CC62-4966-9645-ECEDB4AFD4FD.tif,retinoid receptor agonist
P015099,L10,s8,s5,CBK308880,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s8_w1FEE1CC55-E32D-49AB-83E9-FC3BB6EA0173.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s8_w205555D07-AC3E-4872-B900-55A66EC2E4AA.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s8_w3D9522B1C-B949-4D4C-AB80-5CC046324BCC.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s8_w4AD8924AA-F0A9-42CE-A5AD-9C34246CB2D4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L10_s8_w5B84D385C-AD98-46C0-9437-6893F9C32605.tif,retinoid receptor agonist
P015099,L13,s2,s1,CBK041678,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s2_w1BEFE9DF8-9A45-413A-8543-539A24E13515.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s2_w25375A60A-C2CB-4295-86BB-4878ED93C556.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s2_w372A5B87E-AADB-403B-BFD0-D86483AB71AD.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s2_w4E93A85A3-B58D-4002-A9DF-08D3E41118FE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s2_w5C3980C1A-2CF7-4B29-B6E8-09C5180D1A0A.tif,topoisomerase inhibitor
P015099,L13,s4,s2,CBK041678,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s4_w1578682D2-02CC-43FC-A972-AFE311620F39.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s4_w29E062E53-B3A8-4B51-82DA-7432AFE270D8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s4_w364BCABDB-CC50-4BF7-A32D-558C427E3FA9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s4_w4C2D4C143-5F25-45D2-86D1-C4804C27478D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s4_w59E5C0E95-79ED-4BE2-B97F-1B1338901072.tif,topoisomerase inhibitor
P015099,L13,s5,s3,CBK041678,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s5_w134667BE0-7CB0-4143-A074-CA6E16E6ABD1.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s5_w20DDFAB2F-10B3-401B-9BF6-F29E33AC6AEE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s5_w3A07FEDAE-00C3-49DF-B4D1-C9781E59F96D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s5_w4CDA5647A-B3B6-41E5-A4B3-F445FA56891D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s5_w5EA40930C-7088-4556-A1F5-DFC0BBA7E085.tif,topoisomerase inhibitor
P015099,L13,s6,s4,CBK041678,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s6_w1D3581527-DAA4-4554-AAFC-CDDF59EA5F94.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s6_w22DD6C5D4-E558-4CF1-9F78-6628242C1A9F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s6_w387C19BCC-0214-476D-9327-04331C426592.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s6_w4F16ABE7E-AE0B-45F5-89B3-3C0F169C31AE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s6_w51054EA4A-44A3-4CF6-9348-7755E94A2767.tif,topoisomerase inhibitor
P015099,L13,s8,s5,CBK041678,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s8_w10FE05485-715C-4A72-B3D2-8EF3CBADA08B.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s8_w26AF544CD-F408-4E42-9D90-91C8CEAACB4E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s8_w3193EAEE3-9AF5-4B45-899C-CC6859B6F543.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s8_w4A8D4F49D-C2AC-4106-A38D-14E2F9BC2A17.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L13_s8_w5CBB6CA46-7DE0-493A-A30F-FDF820272C6A.tif,topoisomerase inhibitor
P015099,L15,s2,s1,CBK309601,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s2_w104F732AE-3F30-4108-B425-601EEFEAF115.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s2_w2FA3640F5-CCBC-4BF9-8885-9CDD5D9055F0.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s2_w36C9ABEF2-FBF5-425E-8EBC-6C6E05E67F1D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s2_w448841528-EFF1-4F42-9B44-EDABA76660C3.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s2_w5A77B81C3-E391-4FDE-9803-F05124E48BD4.tif,protein synthesis inhibitor
P015099,L15,s4,s2,CBK309601,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s4_w1B8AEE822-9208-473C-A785-61AE568C67BE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s4_w2333495B5-1E5E-4745-9763-0C1A98375501.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s4_w30155328F-0676-4CAF-BFF8-360D4B91038A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s4_w418E50E88-6E3D-4448-87C1-823485F1630A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s4_w56D0D2638-B302-445F-8736-3B2FB3D6DEF3.tif,protein synthesis inhibitor
P015099,L15,s5,s3,CBK309601,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s5_w1EA592CF8-F9EE-42F5-9154-8C7A8AEFAAC4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s5_w2086F2C70-3011-4C75-9B67-943511E3FFD6.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s5_w3E80B5F70-98CE-4210-9C94-6444EC0A7D94.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s5_w45CC84702-616E-4BFC-A695-E3487E929FD5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s5_w588249B68-96F6-4CEC-9176-917D387BE2F6.tif,protein synthesis inhibitor
P015099,L15,s6,s4,CBK309601,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s6_w1865E1EE9-6523-44C9-B5EF-B34FFA6DA1A0.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s6_w26637509B-097B-436A-ABE2-DE26224BEBC8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s6_w300BC9CE1-614E-4903-B352-CD2BE70E2A4D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s6_w4D0484AE0-68DF-44FF-A41E-CDFE286077B7.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s6_w5BB375DA6-671C-4FD1-BE66-B5B87812B7C6.tif,protein synthesis inhibitor
P015099,L15,s8,s5,CBK309601,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s8_w191B190FC-91CB-43BE-A845-19C69EF4722D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s8_w28D46979F-31C6-4D3F-98F0-7EE936CC0A4E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s8_w3952323D6-88C1-4538-9E56-328B41BC7AC4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s8_w45328C3C1-84B2-4647-8C47-F9596455FA59.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L15_s8_w5F48B41D4-8CA5-49BF-B717-A273DA9221E1.tif,protein synthesis inhibitor
P015099,L16,s2,s1,CBK308819,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s2_w1C822EB4E-50F5-4C9F-A207-4B89C7BE2D5D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s2_w2AAA43573-3165-4D4F-9408-D0515AC9243F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s2_w386385EA6-7D05-491D-8007-18D88A758AC2.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s2_w443F8F9BC-898C-4701-AA93-929A5CE5E63A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s2_w52C842BBE-09ED-44F3-9DBD-611155B474CF.tif,topoisomerase inhibitor
P015099,L16,s4,s2,CBK308819,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s4_w1C1047835-C9AD-4236-BEAF-8246734B5BDA.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s4_w29C32278C-81B6-4877-9E43-2A83CEE84021.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s4_w34DA5CE07-C14A-484A-903F-008CBE938CF9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s4_w4EB634E37-1705-4160-9ECB-C068E44341A5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s4_w5504F496E-5349-4B94-9AFA-E3BEED27D6B9.tif,topoisomerase inhibitor
P015099,L16,s5,s3,CBK308819,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s5_w1DA1821B8-D419-4B3E-A3A8-30093BEC5D95.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s5_w2F71568D7-8DC4-402C-A93A-3CC71795A44A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s5_w3898F7A0C-C047-40FF-86B0-F3D031D37B3A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s5_w4C9EE648C-D647-474C-AAFE-35DB2634444E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s5_w5AEA65346-5A75-4269-A9D8-DBA0850CADA4.tif,topoisomerase inhibitor
P015099,L16,s6,s4,CBK308819,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s6_w1ED96F2DA-D5DC-461E-89E5-682FA3B6FAB1.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s6_w2193F3013-8F11-419D-96C9-3E460120BDC2.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s6_w33E295D6A-C505-4EF3-904B-5A6C68DE66D4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s6_w4CBB31B24-5C84-44ED-A431-442806FE2F8D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s6_w56D0DE44E-D9B1-4BEF-81CE-5B0055EB517E.tif,topoisomerase inhibitor
P015099,L16,s8,s5,CBK308819,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s8_w12D3C7099-7431-45A8-B916-21E526FDC77E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s8_w212FD85B8-ACF4-40ED-AA46-CDFBAABCFADA.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s8_w3087439C3-9D17-425A-945A-7B07CD9A5B74.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s8_w4CBED4279-DDF4-426C-B629-6F79C9351192.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L16_s8_w50CCC0E15-E6DF-4B46-A6FD-B7F80B39DB37.tif,topoisomerase inhibitor
P015099,L17,s2,s1,CBK309020,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s2_w18873B281-88FC-480F-B04A-707E804A97A5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s2_w265E11377-9AFA-4612-AD13-CA65B07E3B14.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s2_w322D1FDEC-23B5-4750-A1CE-B8CFBFF2DC2E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s2_w4EE137F07-2D10-4399-9C55-8E543B28E371.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s2_w5624DA8B5-7228-43C6-B770-F015BB4326C6.tif,topoisomerase inhibitor
P015099,L17,s4,s2,CBK309020,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s4_w144373784-E046-444F-92FF-B60199423913.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s4_w28D4BADA5-F3EE-4736-98A9-964C3C3CBA86.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s4_w3107984B5-F7DD-4074-9BD0-9FC516152F2C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s4_w4C888C997-F586-4D85-BDAC-DC3CEFC311A0.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s4_w50ACB1989-D520-4BE0-9CF7-CAF42EADB39B.tif,topoisomerase inhibitor
P015099,L17,s5,s3,CBK309020,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s5_w1DCA566E3-BE94-4570-B701-267838DDCC5F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s5_w2FF5A5F89-914E-4804-B9AD-F65186DFDD81.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s5_w3FCBE3A33-9616-4233-95D6-3DB924FB097A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s5_w4166F24A7-1090-4D08-8ED0-97166228559F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s5_w506BF85E1-BDF9-4793-A9CB-4AEBB8E14E2B.tif,topoisomerase inhibitor
P015099,L17,s6,s4,CBK309020,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s6_w119011AA8-1026-427F-AE86-D61433A0B140.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s6_w2393C3B10-C03A-4979-A350-26DB8C3E9756.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s6_w30D86FE53-BC07-4729-8DE8-54A5C865908A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s6_w4F405E0C1-E271-493C-8AE9-7F160304FA2A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s6_w5975416BF-6450-42AE-9A65-1B3B507366EA.tif,topoisomerase inhibitor
P015099,L17,s8,s5,CBK309020,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s8_w1C0CFD18A-6D21-4A1C-844C-53B442C1D05B.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s8_w2D5700E46-BCCE-4805-BBFC-FAD6933BF52C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s8_w3C0D1A7A3-5ABF-4237-8F80-89936B69BE11.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s8_w41545C8C8-CB25-444A-AF6F-FEC807306A95.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L17_s8_w58150C846-CCF9-4384-880D-CE73989F1B62.tif,topoisomerase inhibitor
P015099,L18,s2,s1,CBK309049,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s2_w13219F42B-63A3-4C69-8216-7E9E388DC629.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s2_w215D04880-9715-415C-BFD1-E8C1B87CD4F7.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s2_w3D92AB06C-3086-4026-9FE0-793E24345DBE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s2_w481F8583E-EF64-452B-A835-11FD134D458E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s2_w5AA213E04-362C-48E0-9A5B-973EC3DC1EFD.tif,retinoid receptor agonist
P015099,L18,s4,s2,CBK309049,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s4_w13DB26293-D895-4630-AC72-63532D728790.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s4_w23FF01099-DA24-4966-B189-83E6E42ED06C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s4_w3854E0E69-F06C-481C-B2C1-F3D1D4F5D6BF.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s4_w45EC5CF47-539A-4B43-BB9D-1F254F20C9AF.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s4_w5BFD62151-C77B-4047-A06A-1C9415DCF1B2.tif,retinoid receptor agonist
P015099,L18,s5,s3,CBK309049,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s5_w196134367-F594-4674-B541-8178529D8BDE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s5_w2C9832F7A-74FA-4071-91D5-C1635510A9C6.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s5_w355ECCD21-4749-4F8C-BD7E-A016EFC2442F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s5_w41EF4829D-0CDD-4EC8-80EF-4A99B31A316A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s5_w506ACD0A9-44D5-4FF9-B52C-8A9D96EDA141.tif,retinoid receptor agonist
P015099,L18,s6,s4,CBK309049,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s6_w1B6E6E689-16D5-465E-9662-433757E95E44.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s6_w2F0958C00-4354-4605-AFFA-87D6357DEE54.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s6_w3EBEE5146-F678-46E7-B3B6-DE9C52EA6CAB.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s6_w4E5AB9964-70B2-46C4-B07E-1167EFD5441B.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s6_w510818CFA-8B7E-4CCC-AD61-2BB2B9E19EAE.tif,retinoid receptor agonist
P015099,L18,s8,s5,CBK309049,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s8_w14780D8E5-D6C9-4715-A6F3-199C47999ADF.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s8_w2AFCA69DE-8B7D-4501-A0AD-7E6707F32F19.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s8_w3430F340C-B8A9-4FD1-BBA5-018B3630F143.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s8_w4172ED12D-751E-47AE-A9EF-61EAD00D4D5F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L18_s8_w5D9ED2D78-5482-4776-9ECE-634840DC629F.tif,retinoid receptor agonist
